#phi	 theta	 comment
3.5814	 0.1257	 backward-outbox
3.5814	 0.1885	 backward-outbox
3.5814	 0.2513	 backward-outbox
3.5814	 0.3142	 backward-outbox
3.5814	 0.3770	 backward-outbox
3.5814	 0.4398	 backward-outbox
3.5814	 2.2619	 forward-outbox
3.5814	 2.3248	 forward-outbox
3.5814	 2.3876	 forward-outbox
3.5814	 2.4504	 forward-outbox
3.5814	 2.5133	 forward-outbox
3.5814	 2.5761	 forward-outbox
3.5814	 2.6389	 forward-outbox
3.5814	 2.7018	 forward-outbox
3.5814	 2.7646	 forward-outbox
3.5814	 2.8274	 forward-outbox
3.5814	 2.8903	 forward-outbox
3.5814	 2.9531	 forward-outbox
3.5814	 3.0159	 forward-outbox
3.5814	 3.0788	 forward-outbox
3.6442	 0.0000	 backward-outbox
3.6442	 0.0628	 backward-outbox
3.6442	 0.1257	 backward-outbox
3.6442	 0.1885	 backward-outbox
3.6442	 0.2513	 backward-outbox
3.6442	 0.3142	 backward-outbox
3.6442	 0.3770	 backward-outbox
3.6442	 0.4398	 backward-outbox
3.6442	 2.2619	 forward-outbox
3.6442	 2.3248	 forward-outbox
3.6442	 2.3876	 forward-outbox
3.6442	 2.4504	 forward-outbox
3.6442	 2.5133	 forward-outbox
3.6442	 2.5761	 forward-outbox
3.6442	 2.6389	 forward-outbox
3.6442	 2.7018	 forward-outbox
3.6442	 2.7646	 forward-outbox
3.6442	 2.8274	 forward-outbox
3.6442	 2.8903	 forward-outbox
3.6442	 2.9531	 forward-outbox
3.6442	 3.0159	 forward-outbox
3.6442	 3.0788	 forward-outbox
3.7071	 0.0000	 backward-outbox
3.7071	 0.0628	 backward-outbox
3.7071	 0.1257	 backward-outbox
3.7071	 0.1885	 backward-outbox
3.7071	 0.2513	 backward-outbox
3.7071	 0.3142	 backward-outbox
3.7071	 0.3770	 backward-outbox
3.7071	 0.4398	 backward-outbox
3.7071	 2.2619	 forward-outbox
3.7071	 2.3248	 forward-outbox
3.7071	 2.3876	 forward-outbox
3.7071	 2.4504	 forward-outbox
3.7071	 2.5133	 forward-outbox
3.7071	 2.5761	 forward-outbox
3.7071	 2.6389	 forward-outbox
3.7071	 2.7018	 forward-outbox
3.7071	 2.7646	 forward-outbox
3.7071	 2.8274	 forward-outbox
3.7071	 2.8903	 forward-outbox
3.7071	 2.9531	 forward-outbox
3.7071	 3.0159	 forward-outbox
3.7071	 3.0788	 forward-outbox
3.7699	 0.0000	 backward-outbox
3.7699	 0.0628	 backward-outbox
3.7699	 0.1257	 backward-outbox
3.7699	 0.1885	 backward-outbox
3.7699	 0.2513	 backward-outbox
3.7699	 0.3142	 backward-outbox
3.7699	 0.3770	 backward-outbox
3.7699	 0.4398	 backward-outbox
3.7699	 2.1991	 forward-outbox
3.7699	 2.2619	 forward-outbox
3.7699	 2.3248	 forward-outbox
3.7699	 2.3876	 forward-outbox
3.7699	 2.4504	 forward-outbox
3.7699	 2.5133	 forward-outbox
3.7699	 2.5761	 forward-outbox
3.7699	 2.6389	 forward-outbox
3.7699	 2.7018	 forward-outbox
3.7699	 2.7646	 forward-outbox
3.7699	 2.8274	 forward-outbox
3.7699	 2.8903	 forward-outbox
3.7699	 2.9531	 forward-outbox
3.7699	 3.0159	 forward-outbox
3.7699	 3.0788	 forward-outbox
3.8327	 0.0000	 backward-outbox
3.8327	 0.0628	 backward-outbox
3.8327	 0.1257	 backward-outbox
3.8327	 0.1885	 backward-outbox
3.8327	 0.2513	 backward-outbox
3.8327	 0.3142	 backward-outbox
3.8327	 0.3770	 backward-outbox
3.8327	 0.4398	 backward-outbox
3.8327	 2.1991	 forward-outbox
3.8327	 2.2619	 forward-outbox
3.8327	 2.3248	 forward-outbox
3.8327	 2.3876	 forward-outbox
3.8327	 2.4504	 forward-outbox
3.8327	 2.5133	 forward-outbox
3.8327	 2.5761	 forward-outbox
3.8327	 2.6389	 forward-outbox
3.8327	 2.7018	 forward-outbox
3.8327	 2.7646	 forward-outbox
3.8327	 2.8274	 forward-outbox
3.8327	 2.8903	 forward-outbox
3.8327	 2.9531	 forward-outbox
3.8327	 3.0159	 forward-outbox
3.8327	 3.0788	 forward-outbox
3.8956	 0.0000	 backward-outbox
3.8956	 0.0628	 backward-outbox
3.8956	 0.1257	 backward-outbox
3.8956	 0.1885	 backward-outbox
3.8956	 0.2513	 backward-outbox
3.8956	 0.3142	 backward-outbox
3.8956	 0.3770	 backward-outbox
3.8956	 0.4398	 backward-outbox
3.8956	 0.5027	 backward-outbox
3.8956	 2.1991	 forward-outbox
3.8956	 2.2619	 forward-outbox
3.8956	 2.3248	 forward-outbox
3.8956	 2.3876	 forward-outbox
3.8956	 2.4504	 forward-outbox
3.8956	 2.5133	 forward-outbox
3.8956	 2.5761	 forward-outbox
3.8956	 2.6389	 forward-outbox
3.8956	 2.7018	 forward-outbox
3.8956	 2.7646	 forward-outbox
3.8956	 2.8274	 forward-outbox
3.8956	 2.8903	 forward-outbox
3.8956	 2.9531	 forward-outbox
3.8956	 3.0159	 forward-outbox
3.8956	 3.0788	 forward-outbox
3.9584	 0.0000	 backward-outbox
3.9584	 0.0628	 backward-outbox
3.9584	 0.1257	 backward-outbox
3.9584	 0.1885	 backward-outbox
3.9584	 0.2513	 backward-outbox
3.9584	 0.3142	 backward-outbox
3.9584	 0.3770	 backward-outbox
3.9584	 0.4398	 backward-outbox
3.9584	 0.5027	 backward-outbox
3.9584	 2.1991	 forward-outbox
3.9584	 2.2619	 forward-outbox
3.9584	 2.3248	 forward-outbox
3.9584	 2.3876	 forward-outbox
3.9584	 2.4504	 forward-outbox
3.9584	 2.5133	 forward-outbox
3.9584	 2.5761	 forward-outbox
3.9584	 2.6389	 forward-outbox
3.9584	 2.7018	 forward-outbox
3.9584	 2.7646	 forward-outbox
3.9584	 2.8274	 forward-outbox
3.9584	 2.8903	 forward-outbox
3.9584	 2.9531	 forward-outbox
3.9584	 3.0159	 forward-outbox
3.9584	 3.0788	 forward-outbox
4.0212	 0.0000	 backward-outbox
4.0212	 0.0628	 backward-outbox
4.0212	 0.1257	 backward-outbox
4.0212	 0.1885	 backward-outbox
4.0212	 0.2513	 backward-outbox
4.0212	 0.3142	 backward-outbox
4.0212	 0.3770	 backward-outbox
4.0212	 0.4398	 backward-outbox
4.0212	 0.5027	 backward-outbox
4.0212	 2.1991	 forward-outbox
4.0212	 2.2619	 forward-outbox
4.0212	 2.3248	 forward-outbox
4.0212	 2.3876	 forward-outbox
4.0212	 2.4504	 forward-outbox
4.0212	 2.5133	 forward-outbox
4.0212	 2.5761	 forward-outbox
4.0212	 2.6389	 forward-outbox
4.0212	 2.7018	 forward-outbox
4.0212	 2.7646	 forward-outbox
4.0212	 2.8274	 forward-outbox
4.0212	 2.8903	 forward-outbox
4.0212	 2.9531	 forward-outbox
4.0212	 3.0159	 forward-outbox
4.0212	 3.0788	 forward-outbox
4.0841	 0.0000	 backward-outbox
4.0841	 0.0628	 backward-outbox
4.0841	 0.1257	 backward-outbox
4.0841	 0.1885	 backward-outbox
4.0841	 0.2513	 backward-outbox
4.0841	 0.3142	 backward-outbox
4.0841	 0.3770	 backward-outbox
4.0841	 0.4398	 backward-outbox
4.0841	 0.5027	 backward-outbox
4.0841	 2.1991	 forward-outbox
4.0841	 2.2619	 forward-outbox
4.0841	 2.3248	 forward-outbox
4.0841	 2.3876	 forward-outbox
4.0841	 2.4504	 forward-outbox
4.0841	 2.5133	 forward-outbox
4.0841	 2.5761	 forward-outbox
4.0841	 2.6389	 forward-outbox
4.0841	 2.7018	 forward-outbox
4.0841	 2.7646	 forward-outbox
4.0841	 2.8274	 forward-outbox
4.0841	 2.8903	 forward-outbox
4.0841	 2.9531	 forward-outbox
4.0841	 3.0159	 forward-outbox
4.0841	 3.0788	 forward-outbox
4.1469	 0.0000	 backward-outbox
4.1469	 0.0628	 backward-outbox
4.1469	 0.1257	 backward-outbox
4.1469	 0.1885	 backward-outbox
4.1469	 0.2513	 backward-outbox
4.1469	 0.3142	 backward-outbox
4.1469	 0.3770	 backward-outbox
4.1469	 0.4398	 backward-outbox
4.1469	 0.5027	 backward-outbox
4.1469	 2.1991	 forward-outbox
4.1469	 2.2619	 forward-outbox
4.1469	 2.3248	 forward-outbox
4.1469	 2.3876	 forward-outbox
4.1469	 2.4504	 forward-outbox
4.1469	 2.5133	 forward-outbox
4.1469	 2.5761	 forward-outbox
4.1469	 2.6389	 forward-outbox
4.1469	 2.7018	 forward-outbox
4.1469	 2.7646	 forward-outbox
4.1469	 2.8274	 forward-outbox
4.1469	 2.8903	 forward-outbox
4.1469	 2.9531	 forward-outbox
4.1469	 3.0159	 forward-outbox
4.1469	 3.0788	 forward-outbox
4.2097	 0.0000	 backward-outbox
4.2097	 0.0628	 backward-outbox
4.2097	 0.1257	 backward-outbox
4.2097	 0.1885	 backward-outbox
4.2097	 0.2513	 backward-outbox
4.2097	 0.3142	 backward-outbox
4.2097	 0.3770	 backward-outbox
4.2097	 0.4398	 backward-outbox
4.2097	 0.5027	 backward-outbox
4.2097	 2.1991	 forward-outbox
4.2097	 2.2619	 forward-outbox
4.2097	 2.3248	 forward-outbox
4.2097	 2.3876	 forward-outbox
4.2097	 2.4504	 forward-outbox
4.2097	 2.5133	 forward-outbox
4.2097	 2.5761	 forward-outbox
4.2097	 2.6389	 forward-outbox
4.2097	 2.7018	 forward-outbox
4.2097	 2.7646	 forward-outbox
4.2097	 2.8274	 forward-outbox
4.2097	 2.8903	 forward-outbox
4.2097	 2.9531	 forward-outbox
4.2097	 3.0159	 forward-outbox
4.2097	 3.0788	 forward-outbox
4.2726	 0.0000	 backward-outbox
4.2726	 0.0628	 backward-outbox
4.2726	 0.1257	 backward-outbox
4.2726	 0.1885	 backward-outbox
4.2726	 0.2513	 backward-outbox
4.2726	 0.3142	 backward-outbox
4.2726	 0.3770	 backward-outbox
4.2726	 0.4398	 backward-outbox
4.2726	 0.5027	 backward-outbox
4.2726	 2.1991	 forward-outbox
4.2726	 2.2619	 forward-outbox
4.2726	 2.3248	 forward-outbox
4.2726	 2.3876	 forward-outbox
4.2726	 2.4504	 forward-outbox
4.2726	 2.5133	 forward-outbox
4.2726	 2.5761	 forward-outbox
4.2726	 2.6389	 forward-outbox
4.2726	 2.7018	 forward-outbox
4.2726	 2.7646	 forward-outbox
4.2726	 2.8274	 forward-outbox
4.2726	 2.8903	 forward-outbox
4.2726	 2.9531	 forward-outbox
4.2726	 3.0159	 forward-outbox
4.2726	 3.0788	 forward-outbox
4.3354	 0.0000	 backward-outbox
4.3354	 0.0628	 backward-outbox
4.3354	 0.1257	 backward-outbox
4.3354	 0.1885	 backward-outbox
4.3354	 0.2513	 backward-outbox
4.3354	 0.3142	 backward-outbox
4.3354	 0.3770	 backward-outbox
4.3354	 0.4398	 backward-outbox
4.3354	 0.5027	 backward-outbox
4.3354	 2.1991	 forward-outbox
4.3354	 2.2619	 forward-outbox
4.3354	 2.3248	 forward-outbox
4.3354	 2.3876	 forward-outbox
4.3354	 2.4504	 forward-outbox
4.3354	 2.5133	 forward-outbox
4.3354	 2.5761	 forward-outbox
4.3354	 2.6389	 forward-outbox
4.3354	 2.7018	 forward-outbox
4.3354	 2.7646	 forward-outbox
4.3354	 2.8274	 forward-outbox
4.3354	 2.8903	 forward-outbox
4.3354	 2.9531	 forward-outbox
4.3354	 3.0159	 forward-outbox
4.3354	 3.0788	 forward-outbox
4.3982	 0.0000	 backward-outbox
4.3982	 0.0628	 backward-outbox
4.3982	 0.1257	 backward-outbox
4.3982	 0.1885	 backward-outbox
4.3982	 0.2513	 backward-outbox
4.3982	 0.3142	 backward-outbox
4.3982	 0.3770	 backward-outbox
4.3982	 0.4398	 backward-outbox
4.3982	 0.5027	 backward-outbox
4.3982	 2.1363	 forward-outbox
4.3982	 2.1991	 forward-outbox
4.3982	 2.2619	 forward-outbox
4.3982	 2.3248	 forward-outbox
4.3982	 2.3876	 forward-outbox
4.3982	 2.4504	 forward-outbox
4.3982	 2.5133	 forward-outbox
4.3982	 2.5761	 forward-outbox
4.3982	 2.6389	 forward-outbox
4.3982	 2.7018	 forward-outbox
4.3982	 2.7646	 forward-outbox
4.3982	 2.8274	 forward-outbox
4.3982	 2.8903	 forward-outbox
4.3982	 2.9531	 forward-outbox
4.3982	 3.0159	 forward-outbox
4.3982	 3.0788	 forward-outbox
4.4611	 0.0000	 backward-outbox
4.4611	 0.0628	 backward-outbox
4.4611	 0.1257	 backward-outbox
4.4611	 0.1885	 backward-outbox
4.4611	 0.2513	 backward-outbox
4.4611	 0.3142	 backward-outbox
4.4611	 0.3770	 backward-outbox
4.4611	 0.4398	 backward-outbox
4.4611	 0.5027	 backward-outbox
4.4611	 2.1363	 forward-outbox
4.4611	 2.1991	 forward-outbox
4.4611	 2.2619	 forward-outbox
4.4611	 2.3248	 forward-outbox
4.4611	 2.3876	 forward-outbox
4.4611	 2.4504	 forward-outbox
4.4611	 2.5133	 forward-outbox
4.4611	 2.5761	 forward-outbox
4.4611	 2.6389	 forward-outbox
4.4611	 2.7018	 forward-outbox
4.4611	 2.7646	 forward-outbox
4.4611	 2.8274	 forward-outbox
4.4611	 2.8903	 forward-outbox
4.4611	 2.9531	 forward-outbox
4.4611	 3.0159	 forward-outbox
4.4611	 3.0788	 forward-outbox
4.5239	 0.0000	 backward-outbox
4.5239	 0.0628	 backward-outbox
4.5239	 0.1257	 backward-outbox
4.5239	 0.1885	 backward-outbox
4.5239	 0.2513	 backward-outbox
4.5239	 0.3142	 backward-outbox
4.5239	 0.3770	 backward-outbox
4.5239	 0.4398	 backward-outbox
4.5239	 0.5027	 backward-outbox
4.5239	 0.5655	 backward-outbox
4.5239	 2.1363	 forward-outbox
4.5239	 2.1991	 forward-outbox
4.5239	 2.2619	 forward-outbox
4.5239	 2.3248	 forward-outbox
4.5239	 2.3876	 forward-outbox
4.5239	 2.4504	 forward-outbox
4.5239	 2.5133	 forward-outbox
4.5239	 2.5761	 forward-outbox
4.5239	 2.6389	 forward-outbox
4.5239	 2.7018	 forward-outbox
4.5239	 2.7646	 forward-outbox
4.5239	 2.8274	 forward-outbox
4.5239	 2.8903	 forward-outbox
4.5239	 2.9531	 forward-outbox
4.5239	 3.0159	 forward-outbox
4.5239	 3.0788	 forward-outbox
4.5867	 0.0000	 backward-outbox
4.5867	 0.0628	 backward-outbox
4.5867	 0.1257	 backward-outbox
4.5867	 0.1885	 backward-outbox
4.5867	 0.2513	 backward-outbox
4.5867	 0.3142	 backward-outbox
4.5867	 0.3770	 backward-outbox
4.5867	 0.4398	 backward-outbox
4.5867	 0.5027	 backward-outbox
4.5867	 0.5655	 backward-outbox
4.5867	 2.1363	 forward-outbox
4.5867	 2.1991	 forward-outbox
4.5867	 2.2619	 forward-outbox
4.5867	 2.3248	 forward-outbox
4.5867	 2.3876	 forward-outbox
4.5867	 2.4504	 forward-outbox
4.5867	 2.5133	 forward-outbox
4.5867	 2.5761	 forward-outbox
4.5867	 2.6389	 forward-outbox
4.5867	 2.7018	 forward-outbox
4.5867	 2.7646	 forward-outbox
4.5867	 2.8274	 forward-outbox
4.5867	 2.8903	 forward-outbox
4.5867	 2.9531	 forward-outbox
4.5867	 3.0159	 forward-outbox
4.5867	 3.0788	 forward-outbox
4.6496	 0.0000	 backward-outbox
4.6496	 0.0628	 backward-outbox
4.6496	 0.1257	 backward-outbox
4.6496	 0.1885	 backward-outbox
4.6496	 0.2513	 backward-outbox
4.6496	 0.3142	 backward-outbox
4.6496	 0.3770	 backward-outbox
4.6496	 0.4398	 backward-outbox
4.6496	 0.5027	 backward-outbox
4.6496	 0.5655	 backward-outbox
4.6496	 2.0735	 forward-outbox
4.6496	 2.1363	 forward-outbox
4.6496	 2.1991	 forward-outbox
4.6496	 2.2619	 forward-outbox
4.6496	 2.3248	 forward-outbox
4.6496	 2.3876	 forward-outbox
4.6496	 2.4504	 forward-outbox
4.6496	 2.5133	 forward-outbox
4.6496	 2.5761	 forward-outbox
4.6496	 2.6389	 forward-outbox
4.6496	 2.7018	 forward-outbox
4.6496	 2.7646	 forward-outbox
4.6496	 2.8274	 forward-outbox
4.6496	 2.8903	 forward-outbox
4.6496	 2.9531	 forward-outbox
4.6496	 3.0159	 forward-outbox
4.6496	 3.0788	 forward-outbox
4.7124	 0.0000	 backward-outbox
4.7124	 0.0628	 backward-outbox
4.7124	 0.1257	 backward-outbox
4.7124	 0.1885	 backward-outbox
4.7124	 0.2513	 backward-outbox
4.7124	 0.3142	 backward-outbox
4.7124	 0.3770	 backward-outbox
4.7124	 0.4398	 backward-outbox
4.7124	 0.5027	 backward-outbox
4.7124	 0.5655	 backward-outbox
4.7124	 2.0735	 forward-outbox
4.7124	 2.1363	 forward-outbox
4.7124	 2.1991	 forward-outbox
4.7124	 2.2619	 forward-outbox
4.7124	 2.3248	 forward-outbox
4.7124	 2.3876	 forward-outbox
4.7124	 2.4504	 forward-outbox
4.7124	 2.5133	 forward-outbox
4.7124	 2.5761	 forward-outbox
4.7124	 2.6389	 forward-outbox
4.7124	 2.7018	 forward-outbox
4.7124	 2.7646	 forward-outbox
4.7124	 2.8274	 forward-outbox
4.7124	 2.8903	 forward-outbox
4.7124	 2.9531	 forward-outbox
4.7124	 3.0159	 forward-outbox
4.7124	 3.0788	 forward-outbox
4.7752	 0.0000	 backward-outbox
4.7752	 0.0628	 backward-outbox
4.7752	 0.1257	 backward-outbox
4.7752	 0.1885	 backward-outbox
4.7752	 0.2513	 backward-outbox
4.7752	 0.3142	 backward-outbox
4.7752	 0.3770	 backward-outbox
4.7752	 0.4398	 backward-outbox
4.7752	 0.5027	 backward-outbox
4.7752	 0.5655	 backward-outbox
4.7752	 2.0735	 forward-outbox
4.7752	 2.1363	 forward-outbox
4.7752	 2.1991	 forward-outbox
4.7752	 2.2619	 forward-outbox
4.7752	 2.3248	 forward-outbox
4.7752	 2.3876	 forward-outbox
4.7752	 2.4504	 forward-outbox
4.7752	 2.5133	 forward-outbox
4.7752	 2.5761	 forward-outbox
4.7752	 2.6389	 forward-outbox
4.7752	 2.7018	 forward-outbox
4.7752	 2.7646	 forward-outbox
4.7752	 2.8274	 forward-outbox
4.7752	 2.8903	 forward-outbox
4.7752	 2.9531	 forward-outbox
4.7752	 3.0159	 forward-outbox
4.7752	 3.0788	 forward-outbox
4.8381	 0.0000	 backward-outbox
4.8381	 0.0628	 backward-outbox
4.8381	 0.1257	 backward-outbox
4.8381	 0.1885	 backward-outbox
4.8381	 0.2513	 backward-outbox
4.8381	 0.3142	 backward-outbox
4.8381	 0.3770	 backward-outbox
4.8381	 0.4398	 backward-outbox
4.8381	 0.5027	 backward-outbox
4.8381	 0.5655	 backward-outbox
4.8381	 2.0735	 forward-outbox
4.8381	 2.1363	 forward-outbox
4.8381	 2.1991	 forward-outbox
4.8381	 2.2619	 forward-outbox
4.8381	 2.3248	 forward-outbox
4.8381	 2.3876	 forward-outbox
4.8381	 2.4504	 forward-outbox
4.8381	 2.5133	 forward-outbox
4.8381	 2.5761	 forward-outbox
4.8381	 2.6389	 forward-outbox
4.8381	 2.7018	 forward-outbox
4.8381	 2.7646	 forward-outbox
4.8381	 2.8274	 forward-outbox
4.8381	 2.8903	 forward-outbox
4.8381	 2.9531	 forward-outbox
4.8381	 3.0159	 forward-outbox
4.8381	 3.0788	 forward-outbox
4.9009	 0.0000	 backward-outbox
4.9009	 0.0628	 backward-outbox
4.9009	 0.1257	 backward-outbox
4.9009	 0.1885	 backward-outbox
4.9009	 0.2513	 backward-outbox
4.9009	 0.3142	 backward-outbox
4.9009	 0.3770	 backward-outbox
4.9009	 0.4398	 backward-outbox
4.9009	 0.5027	 backward-outbox
4.9009	 0.5655	 backward-outbox
4.9009	 0.6283	 backward-outbox
4.9009	 2.0106	 forward-outbox
4.9009	 2.0735	 forward-outbox
4.9009	 2.1363	 forward-outbox
4.9009	 2.1991	 forward-outbox
4.9009	 2.2619	 forward-outbox
4.9009	 2.3248	 forward-outbox
4.9009	 2.3876	 forward-outbox
4.9009	 2.4504	 forward-outbox
4.9009	 2.5133	 forward-outbox
4.9009	 2.5761	 forward-outbox
4.9009	 2.6389	 forward-outbox
4.9009	 2.7018	 forward-outbox
4.9009	 2.7646	 forward-outbox
4.9009	 2.8274	 forward-outbox
4.9009	 2.8903	 forward-outbox
4.9009	 2.9531	 forward-outbox
4.9009	 3.0159	 forward-outbox
4.9009	 3.0788	 forward-outbox
4.9637	 0.0000	 backward-outbox
4.9637	 0.0628	 backward-outbox
4.9637	 0.1257	 backward-outbox
4.9637	 0.1885	 backward-outbox
4.9637	 0.2513	 backward-outbox
4.9637	 0.3142	 backward-outbox
4.9637	 0.3770	 backward-outbox
4.9637	 0.4398	 backward-outbox
4.9637	 0.5027	 backward-outbox
4.9637	 0.5655	 backward-outbox
4.9637	 0.6283	 backward-outbox
4.9637	 2.0106	 forward-outbox
4.9637	 2.0735	 forward-outbox
4.9637	 2.1363	 forward-outbox
4.9637	 2.1991	 forward-outbox
4.9637	 2.2619	 forward-outbox
4.9637	 2.3248	 forward-outbox
4.9637	 2.3876	 forward-outbox
4.9637	 2.4504	 forward-outbox
4.9637	 2.5133	 forward-outbox
4.9637	 2.5761	 forward-outbox
4.9637	 2.6389	 forward-outbox
4.9637	 2.7018	 forward-outbox
4.9637	 2.7646	 forward-outbox
4.9637	 2.8274	 forward-outbox
4.9637	 2.8903	 forward-outbox
4.9637	 2.9531	 forward-outbox
4.9637	 3.0159	 forward-outbox
4.9637	 3.0788	 forward-outbox
5.0265	 0.0000	 backward-outbox
5.0265	 0.0628	 backward-outbox
5.0265	 0.1257	 backward-outbox
5.0265	 0.1885	 backward-outbox
5.0265	 0.2513	 backward-outbox
5.0265	 0.3142	 backward-outbox
5.0265	 0.3770	 backward-outbox
5.0265	 0.4398	 backward-outbox
5.0265	 0.5027	 backward-outbox
5.0265	 0.5655	 backward-outbox
5.0265	 0.6283	 backward-outbox
5.0265	 2.0106	 forward-outbox
5.0265	 2.0735	 forward-outbox
5.0265	 2.1363	 forward-outbox
5.0265	 2.1991	 forward-outbox
5.0265	 2.2619	 forward-outbox
5.0265	 2.3248	 forward-outbox
5.0265	 2.3876	 forward-outbox
5.0265	 2.4504	 forward-outbox
5.0265	 2.5133	 forward-outbox
5.0265	 2.5761	 forward-outbox
5.0265	 2.6389	 forward-outbox
5.0265	 2.7018	 forward-outbox
5.0265	 2.7646	 forward-outbox
5.0265	 2.8274	 forward-outbox
5.0265	 2.8903	 forward-outbox
5.0265	 2.9531	 forward-outbox
5.0265	 3.0159	 forward-outbox
5.0265	 3.0788	 forward-outbox
5.0894	 0.0000	 backward-outbox
5.0894	 0.0628	 backward-outbox
5.0894	 0.1257	 backward-outbox
5.0894	 0.1885	 backward-outbox
5.0894	 0.2513	 backward-outbox
5.0894	 0.3142	 backward-outbox
5.0894	 0.3770	 backward-outbox
5.0894	 0.4398	 backward-outbox
5.0894	 0.5027	 backward-outbox
5.0894	 0.5655	 backward-outbox
5.0894	 0.6283	 backward-outbox
5.0894	 1.9478	 forward-outbox
5.0894	 2.0106	 forward-outbox
5.0894	 2.0735	 forward-outbox
5.0894	 2.1363	 forward-outbox
5.0894	 2.1991	 forward-outbox
5.0894	 2.2619	 forward-outbox
5.0894	 2.3248	 forward-outbox
5.0894	 2.3876	 forward-outbox
5.0894	 2.4504	 forward-outbox
5.0894	 2.5133	 forward-outbox
5.0894	 2.5761	 forward-outbox
5.0894	 2.6389	 forward-outbox
5.0894	 2.7018	 forward-outbox
5.0894	 2.7646	 forward-outbox
5.0894	 2.8274	 forward-outbox
5.0894	 2.8903	 forward-outbox
5.0894	 2.9531	 forward-outbox
5.0894	 3.0159	 forward-outbox
5.0894	 3.0788	 forward-outbox
5.1522	 0.0000	 backward-outbox
5.1522	 0.0628	 backward-outbox
5.1522	 0.1257	 backward-outbox
5.1522	 0.1885	 backward-outbox
5.1522	 0.2513	 backward-outbox
5.1522	 0.3142	 backward-outbox
5.1522	 0.3770	 backward-outbox
5.1522	 0.4398	 backward-outbox
5.1522	 0.5027	 backward-outbox
5.1522	 0.5655	 backward-outbox
5.1522	 0.6283	 backward-outbox
5.1522	 0.6912	 backward-outbox
5.1522	 1.9478	 forward-outbox
5.1522	 2.0106	 forward-outbox
5.1522	 2.0735	 forward-outbox
5.1522	 2.1363	 forward-outbox
5.1522	 2.1991	 forward-outbox
5.1522	 2.2619	 forward-outbox
5.1522	 2.3248	 forward-outbox
5.1522	 2.3876	 forward-outbox
5.1522	 2.4504	 forward-outbox
5.1522	 2.5133	 forward-outbox
5.1522	 2.5761	 forward-outbox
5.1522	 2.6389	 forward-outbox
5.1522	 2.7018	 forward-outbox
5.1522	 2.7646	 forward-outbox
5.1522	 2.8274	 forward-outbox
5.1522	 2.8903	 forward-outbox
5.1522	 2.9531	 forward-outbox
5.1522	 3.0159	 forward-outbox
5.1522	 3.0788	 forward-outbox
5.2150	 0.0000	 backward-outbox
5.2150	 0.0628	 backward-outbox
5.2150	 0.1257	 backward-outbox
5.2150	 0.1885	 backward-outbox
5.2150	 0.2513	 backward-outbox
5.2150	 0.3142	 backward-outbox
5.2150	 0.3770	 backward-outbox
5.2150	 0.4398	 backward-outbox
5.2150	 0.5027	 backward-outbox
5.2150	 0.5655	 backward-outbox
5.2150	 0.6283	 backward-outbox
5.2150	 0.6912	 backward-outbox
5.2150	 1.9478	 forward-outbox
5.2150	 2.0106	 forward-outbox
5.2150	 2.0735	 forward-outbox
5.2150	 2.1363	 forward-outbox
5.2150	 2.1991	 forward-outbox
5.2150	 2.2619	 forward-outbox
5.2150	 2.3248	 forward-outbox
5.2150	 2.3876	 forward-outbox
5.2150	 2.4504	 forward-outbox
5.2150	 2.5133	 forward-outbox
5.2150	 2.5761	 forward-outbox
5.2150	 2.6389	 forward-outbox
5.2150	 2.7018	 forward-outbox
5.2150	 2.7646	 forward-outbox
5.2150	 2.8274	 forward-outbox
5.2150	 2.8903	 forward-outbox
5.2150	 2.9531	 forward-outbox
5.2150	 3.0159	 forward-outbox
5.2150	 3.0788	 forward-outbox
5.2779	 0.0000	 backward-outbox
5.2779	 0.0628	 backward-outbox
5.2779	 0.1257	 backward-outbox
5.2779	 0.1885	 backward-outbox
5.2779	 0.2513	 backward-outbox
5.2779	 0.3142	 backward-outbox
5.2779	 0.3770	 backward-outbox
5.2779	 0.4398	 backward-outbox
5.2779	 0.5027	 backward-outbox
5.2779	 0.5655	 backward-outbox
5.2779	 0.6283	 backward-outbox
5.2779	 0.6912	 backward-outbox
5.2779	 1.8850	 forward-outbox
5.2779	 1.9478	 forward-outbox
5.2779	 2.0106	 forward-outbox
5.2779	 2.0735	 forward-outbox
5.2779	 2.1363	 forward-outbox
5.2779	 2.1991	 forward-outbox
5.2779	 2.2619	 forward-outbox
5.2779	 2.3248	 forward-outbox
5.2779	 2.3876	 forward-outbox
5.2779	 2.4504	 forward-outbox
5.2779	 2.5133	 forward-outbox
5.2779	 2.5761	 forward-outbox
5.2779	 2.6389	 forward-outbox
5.2779	 2.7018	 forward-outbox
5.2779	 2.7646	 forward-outbox
5.2779	 2.8274	 forward-outbox
5.2779	 2.8903	 forward-outbox
5.2779	 2.9531	 forward-outbox
5.2779	 3.0159	 forward-outbox
5.2779	 3.0788	 forward-outbox
5.3407	 0.0000	 backward-outbox
5.3407	 0.0628	 backward-outbox
5.3407	 0.1257	 backward-outbox
5.3407	 0.1885	 backward-outbox
5.3407	 0.2513	 backward-outbox
5.3407	 0.3142	 backward-outbox
5.3407	 0.3770	 backward-outbox
5.3407	 0.4398	 backward-outbox
5.3407	 0.5027	 backward-outbox
5.3407	 0.5655	 backward-outbox
5.3407	 0.6283	 backward-outbox
5.3407	 0.6912	 backward-outbox
5.3407	 1.8850	 forward-outbox
