#phi	 theta	 comment
0.3142	 3.0483	 forward-outbox
0.3142	 3.0794	 forward-outbox
0.3142	 3.1105	 forward-outbox
0.3456	 0.0000	 backward-outbox
0.3456	 0.0311	 backward-outbox
0.3456	 0.0622	 backward-outbox
0.3456	 0.0933	 backward-outbox
0.3456	 0.1244	 backward-outbox
0.3456	 0.1555	 backward-outbox
0.3456	 0.1866	 backward-outbox
0.3456	 0.2177	 backward-outbox
0.3456	 0.2488	 backward-outbox
0.3456	 0.2799	 backward-outbox
0.3456	 0.3110	 backward-outbox
0.3456	 0.3422	 backward-outbox
0.3456	 0.3733	 backward-outbox
0.3456	 0.4044	 backward-outbox
0.3456	 0.4355	 backward-outbox
0.3456	 0.4666	 backward-outbox
0.3456	 0.4977	 backward-outbox
0.3456	 0.5288	 backward-outbox
0.3456	 0.5599	 backward-outbox
0.3456	 0.5910	 backward-outbox
0.3456	 0.6221	 backward-outbox
0.3456	 0.6532	 backward-outbox
0.3456	 0.6843	 backward-outbox
0.3456	 0.7154	 backward-outbox
0.3456	 0.7465	 backward-outbox
0.3456	 1.8663	 forward-outbox
0.3456	 1.8974	 forward-outbox
0.3456	 1.9285	 forward-outbox
0.3456	 1.9596	 forward-outbox
0.3456	 1.9907	 forward-outbox
0.3456	 2.0218	 forward-outbox
0.3456	 2.0529	 forward-outbox
0.3456	 2.0840	 forward-outbox
0.3456	 2.1151	 forward-outbox
0.3456	 2.1462	 forward-outbox
0.3456	 2.1773	 forward-outbox
0.3456	 2.2084	 forward-outbox
0.3456	 2.2396	 forward-outbox
0.3456	 2.2707	 forward-outbox
0.3456	 2.3018	 forward-outbox
0.3456	 2.3329	 forward-outbox
0.3456	 2.3640	 forward-outbox
0.3456	 2.3951	 forward-outbox
0.3456	 2.4262	 forward-outbox
0.3456	 2.4573	 forward-outbox
0.3456	 2.4884	 forward-outbox
0.3456	 2.5195	 forward-outbox
0.3456	 2.5506	 forward-outbox
0.3456	 2.5817	 forward-outbox
0.3456	 2.6128	 forward-outbox
0.3456	 2.6439	 forward-outbox
0.3456	 2.6750	 forward-outbox
0.3456	 2.7061	 forward-outbox
0.3456	 2.7372	 forward-outbox
0.3456	 2.7683	 forward-outbox
0.3456	 2.7994	 forward-outbox
0.3456	 2.8305	 forward-outbox
0.3456	 2.8616	 forward-outbox
0.3456	 2.8928	 forward-outbox
0.3456	 2.9239	 forward-outbox
0.3456	 2.9550	 forward-outbox
0.3456	 2.9861	 forward-outbox
0.3456	 3.0172	 forward-outbox
0.3456	 3.0483	 forward-outbox
0.3456	 3.0794	 forward-outbox
0.3456	 3.1105	 forward-outbox
0.3770	 0.0000	 backward-outbox
0.3770	 0.0311	 backward-outbox
0.3770	 0.0622	 backward-outbox
0.3770	 0.0933	 backward-outbox
0.3770	 0.1244	 backward-outbox
0.3770	 0.1555	 backward-outbox
0.3770	 0.1866	 backward-outbox
0.3770	 0.2177	 backward-outbox
0.3770	 0.2488	 backward-outbox
0.3770	 0.2799	 backward-outbox
0.3770	 0.3110	 backward-outbox
0.3770	 0.3422	 backward-outbox
0.3770	 0.3733	 backward-outbox
0.3770	 0.4044	 backward-outbox
0.3770	 0.4355	 backward-outbox
0.3770	 0.4666	 backward-outbox
0.3770	 0.4977	 backward-outbox
0.3770	 0.5288	 backward-outbox
0.3770	 0.5599	 backward-outbox
0.3770	 0.5910	 backward-outbox
0.3770	 0.6221	 backward-outbox
0.3770	 0.6532	 backward-outbox
0.3770	 0.6843	 backward-outbox
0.3770	 0.7154	 backward-outbox
0.3770	 0.7465	 backward-outbox
0.3770	 1.8663	 forward-outbox
0.3770	 1.8974	 forward-outbox
0.3770	 1.9285	 forward-outbox
0.3770	 1.9596	 forward-outbox
0.3770	 1.9907	 forward-outbox
0.3770	 2.0218	 forward-outbox
0.3770	 2.0529	 forward-outbox
0.3770	 2.0840	 forward-outbox
0.3770	 2.1151	 forward-outbox
0.3770	 2.1462	 forward-outbox
0.3770	 2.1773	 forward-outbox
0.3770	 2.2084	 forward-outbox
0.3770	 2.2396	 forward-outbox
0.3770	 2.2707	 forward-outbox
0.3770	 2.3018	 forward-outbox
0.3770	 2.3329	 forward-outbox
0.3770	 2.3640	 forward-outbox
0.3770	 2.3951	 forward-outbox
0.3770	 2.4262	 forward-outbox
0.3770	 2.4573	 forward-outbox
0.3770	 2.4884	 forward-outbox
0.3770	 2.5195	 forward-outbox
0.3770	 2.5506	 forward-outbox
0.3770	 2.5817	 forward-outbox
0.3770	 2.6128	 forward-outbox
0.3770	 2.6439	 forward-outbox
0.3770	 2.6750	 forward-outbox
0.3770	 2.7061	 forward-outbox
0.3770	 2.7372	 forward-outbox
0.3770	 2.7683	 forward-outbox
0.3770	 2.7994	 forward-outbox
0.3770	 2.8305	 forward-outbox
0.3770	 2.8616	 forward-outbox
0.3770	 2.8928	 forward-outbox
0.3770	 2.9239	 forward-outbox
0.3770	 2.9550	 forward-outbox
0.3770	 2.9861	 forward-outbox
0.3770	 3.0172	 forward-outbox
0.3770	 3.0483	 forward-outbox
0.3770	 3.0794	 forward-outbox
0.3770	 3.1105	 forward-outbox
0.4084	 0.0000	 backward-outbox
0.4084	 0.0311	 backward-outbox
0.4084	 0.0622	 backward-outbox
0.4084	 0.0933	 backward-outbox
0.4084	 0.1244	 backward-outbox
0.4084	 0.1555	 backward-outbox
0.4084	 0.1866	 backward-outbox
0.4084	 0.2177	 backward-outbox
0.4084	 0.2488	 backward-outbox
0.4084	 0.2799	 backward-outbox
0.4084	 0.3110	 backward-outbox
0.4084	 0.3422	 backward-outbox
0.4084	 0.3733	 backward-outbox
0.4084	 0.4044	 backward-outbox
0.4084	 0.4355	 backward-outbox
0.4084	 0.4666	 backward-outbox
0.4084	 0.4977	 backward-outbox
0.4084	 0.5288	 backward-outbox
0.4084	 0.5599	 backward-outbox
0.4084	 0.5910	 backward-outbox
0.4084	 0.6221	 backward-outbox
0.4084	 0.6532	 backward-outbox
0.4084	 0.6843	 backward-outbox
0.4084	 0.7154	 backward-outbox
0.4084	 0.7465	 backward-outbox
0.4084	 1.8663	 forward-outbox
0.4084	 1.8974	 forward-outbox
0.4084	 1.9285	 forward-outbox
0.4084	 1.9596	 forward-outbox
0.4084	 1.9907	 forward-outbox
0.4084	 2.0218	 forward-outbox
0.4084	 2.0529	 forward-outbox
0.4084	 2.0840	 forward-outbox
0.4084	 2.1151	 forward-outbox
0.4084	 2.1462	 forward-outbox
0.4084	 2.1773	 forward-outbox
0.4084	 2.2084	 forward-outbox
0.4084	 2.2396	 forward-outbox
0.4084	 2.2707	 forward-outbox
0.4084	 2.3018	 forward-outbox
0.4084	 2.3329	 forward-outbox
0.4084	 2.3640	 forward-outbox
0.4084	 2.3951	 forward-outbox
0.4084	 2.4262	 forward-outbox
0.4084	 2.4573	 forward-outbox
0.4084	 2.4884	 forward-outbox
0.4084	 2.5195	 forward-outbox
0.4084	 2.5506	 forward-outbox
0.4084	 2.5817	 forward-outbox
0.4084	 2.6128	 forward-outbox
0.4084	 2.6439	 forward-outbox
0.4084	 2.6750	 forward-outbox
0.4084	 2.7061	 forward-outbox
0.4084	 2.7372	 forward-outbox
0.4084	 2.7683	 forward-outbox
0.4084	 2.7994	 forward-outbox
0.4084	 2.8305	 forward-outbox
0.4084	 2.8616	 forward-outbox
0.4084	 2.8928	 forward-outbox
0.4084	 2.9239	 forward-outbox
0.4084	 2.9550	 forward-outbox
0.4084	 2.9861	 forward-outbox
0.4084	 3.0172	 forward-outbox
0.4084	 3.0483	 forward-outbox
0.4084	 3.0794	 forward-outbox
0.4084	 3.1105	 forward-outbox
0.4398	 0.0000	 backward-outbox
0.4398	 0.0311	 backward-outbox
0.4398	 0.0622	 backward-outbox
0.4398	 0.0933	 backward-outbox
0.4398	 0.1244	 backward-outbox
0.4398	 0.1555	 backward-outbox
0.4398	 0.1866	 backward-outbox
0.4398	 0.2177	 backward-outbox
0.4398	 0.2488	 backward-outbox
0.4398	 0.2799	 backward-outbox
0.4398	 0.3110	 backward-outbox
0.4398	 0.3422	 backward-outbox
0.4398	 0.3733	 backward-outbox
0.4398	 0.4044	 backward-outbox
0.4398	 0.4355	 backward-outbox
0.4398	 0.4666	 backward-outbox
0.4398	 0.4977	 backward-outbox
0.4398	 0.5288	 backward-outbox
0.4398	 0.5599	 backward-outbox
0.4398	 0.5910	 backward-outbox
0.4398	 0.6221	 backward-outbox
0.4398	 0.6532	 backward-outbox
0.4398	 0.6843	 backward-outbox
0.4398	 0.7154	 backward-outbox
0.4398	 0.7465	 backward-outbox
0.4398	 1.8663	 forward-outbox
0.4398	 1.8974	 forward-outbox
0.4398	 1.9285	 forward-outbox
0.4398	 1.9596	 forward-outbox
0.4398	 1.9907	 forward-outbox
0.4398	 2.0218	 forward-outbox
0.4398	 2.0529	 forward-outbox
0.4398	 2.0840	 forward-outbox
0.4398	 2.1151	 forward-outbox
0.4398	 2.1462	 forward-outbox
0.4398	 2.1773	 forward-outbox
0.4398	 2.2084	 forward-outbox
0.4398	 2.2396	 forward-outbox
0.4398	 2.2707	 forward-outbox
0.4398	 2.3018	 forward-outbox
0.4398	 2.3329	 forward-outbox
0.4398	 2.3640	 forward-outbox
0.4398	 2.3951	 forward-outbox
0.4398	 2.4262	 forward-outbox
0.4398	 2.4573	 forward-outbox
0.4398	 2.4884	 forward-outbox
0.4398	 2.5195	 forward-outbox
0.4398	 2.5506	 forward-outbox
0.4398	 2.5817	 forward-outbox
0.4398	 2.6128	 forward-outbox
0.4398	 2.6439	 forward-outbox
0.4398	 2.6750	 forward-outbox
0.4398	 2.7061	 forward-outbox
0.4398	 2.7372	 forward-outbox
0.4398	 2.7683	 forward-outbox
0.4398	 2.7994	 forward-outbox
0.4398	 2.8305	 forward-outbox
0.4398	 2.8616	 forward-outbox
0.4398	 2.8928	 forward-outbox
0.4398	 2.9239	 forward-outbox
0.4398	 2.9550	 forward-outbox
0.4398	 2.9861	 forward-outbox
0.4398	 3.0172	 forward-outbox
0.4398	 3.0483	 forward-outbox
0.4398	 3.0794	 forward-outbox
0.4398	 3.1105	 forward-outbox
0.4712	 0.0000	 backward-outbox
0.4712	 0.0311	 backward-outbox
0.4712	 0.0622	 backward-outbox
0.4712	 0.0933	 backward-outbox
0.4712	 0.1244	 backward-outbox
0.4712	 0.1555	 backward-outbox
0.4712	 0.1866	 backward-outbox
0.4712	 0.2177	 backward-outbox
0.4712	 0.2488	 backward-outbox
0.4712	 0.2799	 backward-outbox
0.4712	 0.3110	 backward-outbox
0.4712	 0.3422	 backward-outbox
0.4712	 0.3733	 backward-outbox
0.4712	 0.4044	 backward-outbox
0.4712	 0.4355	 backward-outbox
0.4712	 0.4666	 backward-outbox
0.4712	 0.4977	 backward-outbox
0.4712	 0.5288	 backward-outbox
0.4712	 0.5599	 backward-outbox
0.4712	 0.5910	 backward-outbox
0.4712	 0.6221	 backward-outbox
0.4712	 0.6532	 backward-outbox
0.4712	 0.6843	 backward-outbox
0.4712	 0.7154	 backward-outbox
0.4712	 0.7465	 backward-outbox
0.4712	 1.8663	 forward-outbox
0.4712	 1.8974	 forward-outbox
0.4712	 1.9285	 forward-outbox
0.4712	 1.9596	 forward-outbox
0.4712	 1.9907	 forward-outbox
0.4712	 2.0218	 forward-outbox
0.4712	 2.0529	 forward-outbox
0.4712	 2.0840	 forward-outbox
0.4712	 2.1151	 forward-outbox
0.4712	 2.1462	 forward-outbox
0.4712	 2.1773	 forward-outbox
0.4712	 2.2084	 forward-outbox
0.4712	 2.2396	 forward-outbox
0.4712	 2.2707	 forward-outbox
0.4712	 2.3018	 forward-outbox
0.4712	 2.3329	 forward-outbox
0.4712	 2.3640	 forward-outbox
0.4712	 2.3951	 forward-outbox
0.4712	 2.4262	 forward-outbox
0.4712	 2.4573	 forward-outbox
0.4712	 2.4884	 forward-outbox
0.4712	 2.5195	 forward-outbox
0.4712	 2.5506	 forward-outbox
0.4712	 2.5817	 forward-outbox
0.4712	 2.6128	 forward-outbox
0.4712	 2.6439	 forward-outbox
0.4712	 2.6750	 forward-outbox
0.4712	 2.7061	 forward-outbox
0.4712	 2.7372	 forward-outbox
0.4712	 2.7683	 forward-outbox
0.4712	 2.7994	 forward-outbox
0.4712	 2.8305	 forward-outbox
0.4712	 2.8616	 forward-outbox
0.4712	 2.8928	 forward-outbox
0.4712	 2.9239	 forward-outbox
0.4712	 2.9550	 forward-outbox
0.4712	 2.9861	 forward-outbox
0.4712	 3.0172	 forward-outbox
0.4712	 3.0483	 forward-outbox
0.4712	 3.0794	 forward-outbox
0.4712	 3.1105	 forward-outbox
0.5027	 0.0000	 backward-outbox
0.5027	 0.0311	 backward-outbox
0.5027	 0.0622	 backward-outbox
0.5027	 0.0933	 backward-outbox
0.5027	 0.1244	 backward-outbox
0.5027	 0.1555	 backward-outbox
0.5027	 0.1866	 backward-outbox
0.5027	 0.2177	 backward-outbox
0.5027	 0.2488	 backward-outbox
0.5027	 0.2799	 backward-outbox
0.5027	 0.3110	 backward-outbox
0.5027	 0.3422	 backward-outbox
0.5027	 0.3733	 backward-outbox
0.5027	 0.4044	 backward-outbox
0.5027	 0.4355	 backward-outbox
0.5027	 0.4666	 backward-outbox
0.5027	 0.4977	 backward-outbox
0.5027	 0.5288	 backward-outbox
0.5027	 0.5599	 backward-outbox
0.5027	 0.5910	 backward-outbox
0.5027	 0.6221	 backward-outbox
0.5027	 0.6532	 backward-outbox
0.5027	 0.6843	 backward-outbox
0.5027	 0.7154	 backward-outbox
0.5027	 0.7465	 backward-outbox
0.5027	 1.8663	 forward-outbox
0.5027	 1.8974	 forward-outbox
0.5027	 1.9285	 forward-outbox
0.5027	 1.9596	 forward-outbox
0.5027	 1.9907	 forward-outbox
0.5027	 2.0218	 forward-outbox
0.5027	 2.0529	 forward-outbox
0.5027	 2.0840	 forward-outbox
0.5027	 2.1151	 forward-outbox
0.5027	 2.1462	 forward-outbox
0.5027	 2.1773	 forward-outbox
0.5027	 2.2084	 forward-outbox
0.5027	 2.2396	 forward-outbox
0.5027	 2.2707	 forward-outbox
0.5027	 2.3018	 forward-outbox
0.5027	 2.3329	 forward-outbox
0.5027	 2.3640	 forward-outbox
0.5027	 2.3951	 forward-outbox
0.5027	 2.4262	 forward-outbox
0.5027	 2.4573	 forward-outbox
0.5027	 2.4884	 forward-outbox
0.5027	 2.5195	 forward-outbox
0.5027	 2.5506	 forward-outbox
0.5027	 2.5817	 forward-outbox
0.5027	 2.6128	 forward-outbox
0.5027	 2.6439	 forward-outbox
0.5027	 2.6750	 forward-outbox
0.5027	 2.7061	 forward-outbox
0.5027	 2.7372	 forward-outbox
0.5027	 2.7683	 forward-outbox
0.5027	 2.7994	 forward-outbox
0.5027	 2.8305	 forward-outbox
0.5027	 2.8616	 forward-outbox
0.5027	 2.8928	 forward-outbox
0.5027	 2.9239	 forward-outbox
0.5027	 2.9550	 forward-outbox
0.5027	 2.9861	 forward-outbox
0.5027	 3.0172	 forward-outbox
0.5027	 3.0483	 forward-outbox
0.5027	 3.0794	 forward-outbox
0.5027	 3.1105	 forward-outbox
0.5341	 0.0000	 backward-outbox
0.5341	 0.0311	 backward-outbox
0.5341	 0.0622	 backward-outbox
0.5341	 0.0933	 backward-outbox
0.5341	 0.1244	 backward-outbox
0.5341	 0.1555	 backward-outbox
0.5341	 0.1866	 backward-outbox
0.5341	 0.2177	 backward-outbox
0.5341	 0.2488	 backward-outbox
0.5341	 0.2799	 backward-outbox
0.5341	 0.3110	 backward-outbox
0.5341	 0.3422	 backward-outbox
0.5341	 0.3733	 backward-outbox
0.5341	 0.4044	 backward-outbox
0.5341	 0.4355	 backward-outbox
0.5341	 0.4666	 backward-outbox
0.5341	 0.4977	 backward-outbox
0.5341	 0.5288	 backward-outbox
0.5341	 0.5599	 backward-outbox
0.5341	 0.5910	 backward-outbox
0.5341	 0.6221	 backward-outbox
0.5341	 0.6532	 backward-outbox
0.5341	 0.6843	 backward-outbox
0.5341	 0.7154	 backward-outbox
0.5341	 0.7465	 backward-outbox
0.5341	 1.8663	 forward-outbox
0.5341	 1.8974	 forward-outbox
0.5341	 1.9285	 forward-outbox
0.5341	 1.9596	 forward-outbox
0.5341	 1.9907	 forward-outbox
0.5341	 2.0218	 forward-outbox
0.5341	 2.0529	 forward-outbox
0.5341	 2.0840	 forward-outbox
0.5341	 2.1151	 forward-outbox
0.5341	 2.1462	 forward-outbox
0.5341	 2.1773	 forward-outbox
0.5341	 2.2084	 forward-outbox
0.5341	 2.2396	 forward-outbox
0.5341	 2.2707	 forward-outbox
0.5341	 2.3018	 forward-outbox
0.5341	 2.3329	 forward-outbox
0.5341	 2.3640	 forward-outbox
0.5341	 2.3951	 forward-outbox
0.5341	 2.4262	 forward-outbox
0.5341	 2.4573	 forward-outbox
0.5341	 2.4884	 forward-outbox
0.5341	 2.5195	 forward-outbox
0.5341	 2.5506	 forward-outbox
0.5341	 2.5817	 forward-outbox
0.5341	 2.6128	 forward-outbox
0.5341	 2.6439	 forward-outbox
0.5341	 2.6750	 forward-outbox
0.5341	 2.7061	 forward-outbox
0.5341	 2.7372	 forward-outbox
0.5341	 2.7683	 forward-outbox
0.5341	 2.7994	 forward-outbox
0.5341	 2.8305	 forward-outbox
0.5341	 2.8616	 forward-outbox
0.5341	 2.8928	 forward-outbox
0.5341	 2.9239	 forward-outbox
0.5341	 2.9550	 forward-outbox
0.5341	 2.9861	 forward-outbox
0.5341	 3.0172	 forward-outbox
0.5341	 3.0483	 forward-outbox
0.5341	 3.0794	 forward-outbox
0.5341	 3.1105	 forward-outbox
0.5655	 0.0000	 backward-outbox
0.5655	 0.0311	 backward-outbox
0.5655	 0.0622	 backward-outbox
0.5655	 0.0933	 backward-outbox
0.5655	 0.1244	 backward-outbox
0.5655	 0.1555	 backward-outbox
0.5655	 0.1866	 backward-outbox
0.5655	 0.2177	 backward-outbox
0.5655	 0.2488	 backward-outbox
0.5655	 0.2799	 backward-outbox
0.5655	 0.3110	 backward-outbox
0.5655	 0.3422	 backward-outbox
0.5655	 0.3733	 backward-outbox
0.5655	 0.4044	 backward-outbox
0.5655	 0.4355	 backward-outbox
0.5655	 0.4666	 backward-outbox
0.5655	 0.4977	 backward-outbox
0.5655	 0.5288	 backward-outbox
0.5655	 0.5599	 backward-outbox
0.5655	 0.5910	 backward-outbox
0.5655	 0.6221	 backward-outbox
0.5655	 0.6532	 backward-outbox
0.5655	 0.6843	 backward-outbox
0.5655	 0.7154	 backward-outbox
0.5655	 0.7465	 backward-outbox
0.5655	 1.8663	 forward-outbox
0.5655	 1.8974	 forward-outbox
0.5655	 1.9285	 forward-outbox
0.5655	 1.9596	 forward-outbox
0.5655	 1.9907	 forward-outbox
0.5655	 2.0218	 forward-outbox
0.5655	 2.0529	 forward-outbox
0.5655	 2.0840	 forward-outbox
0.5655	 2.1151	 forward-outbox
0.5655	 2.1462	 forward-outbox
0.5655	 2.1773	 forward-outbox
0.5655	 2.2084	 forward-outbox
0.5655	 2.2396	 forward-outbox
0.5655	 2.2707	 forward-outbox
0.5655	 2.3018	 forward-outbox
0.5655	 2.3329	 forward-outbox
0.5655	 2.3640	 forward-outbox
0.5655	 2.3951	 forward-outbox
0.5655	 2.4262	 forward-outbox
0.5655	 2.4573	 forward-outbox
0.5655	 2.4884	 forward-outbox
0.5655	 2.5195	 forward-outbox
0.5655	 2.5506	 forward-outbox
0.5655	 2.5817	 forward-outbox
0.5655	 2.6128	 forward-outbox
0.5655	 2.6439	 forward-outbox
0.5655	 2.6750	 forward-outbox
0.5655	 2.7061	 forward-outbox
0.5655	 2.7372	 forward-outbox
0.5655	 2.7683	 forward-outbox
0.5655	 2.7994	 forward-outbox
0.5655	 2.8305	 forward-outbox
0.5655	 2.8616	 forward-outbox
0.5655	 2.8928	 forward-outbox
0.5655	 2.9239	 forward-outbox
0.5655	 2.9550	 forward-outbox
0.5655	 2.9861	 forward-outbox
0.5655	 3.0172	 forward-outbox
0.5655	 3.0483	 forward-outbox
0.5655	 3.0794	 forward-outbox
0.5655	 3.1105	 forward-outbox
0.5969	 0.0000	 backward-outbox
0.5969	 0.0311	 backward-outbox
0.5969	 0.0622	 backward-outbox
0.5969	 0.0933	 backward-outbox
0.5969	 0.1244	 backward-outbox
0.5969	 0.1555	 backward-outbox
0.5969	 0.1866	 backward-outbox
0.5969	 0.2177	 backward-outbox
0.5969	 0.2488	 backward-outbox
0.5969	 0.2799	 backward-outbox
0.5969	 0.3110	 backward-outbox
0.5969	 0.3422	 backward-outbox
0.5969	 0.3733	 backward-outbox
0.5969	 0.4044	 backward-outbox
0.5969	 0.4355	 backward-outbox
0.5969	 0.4666	 backward-outbox
0.5969	 0.4977	 backward-outbox
0.5969	 0.5288	 backward-outbox
0.5969	 0.5599	 backward-outbox
0.5969	 0.5910	 backward-outbox
0.5969	 0.6221	 backward-outbox
0.5969	 0.6532	 backward-outbox
0.5969	 0.6843	 backward-outbox
0.5969	 0.7154	 backward-outbox
0.5969	 1.8663	 forward-outbox
0.5969	 1.8974	 forward-outbox
0.5969	 1.9285	 forward-outbox
0.5969	 1.9596	 forward-outbox
0.5969	 1.9907	 forward-outbox
0.5969	 2.0218	 forward-outbox
0.5969	 2.0529	 forward-outbox
0.5969	 2.0840	 forward-outbox
0.5969	 2.1151	 forward-outbox
0.5969	 2.1462	 forward-outbox
0.5969	 2.1773	 forward-outbox
0.5969	 2.2084	 forward-outbox
0.5969	 2.2396	 forward-outbox
0.5969	 2.2707	 forward-outbox
0.5969	 2.3018	 forward-outbox
0.5969	 2.3329	 forward-outbox
0.5969	 2.3640	 forward-outbox
0.5969	 2.3951	 forward-outbox
0.5969	 2.4262	 forward-outbox
0.5969	 2.4573	 forward-outbox
0.5969	 2.4884	 forward-outbox
0.5969	 2.5195	 forward-outbox
0.5969	 2.5506	 forward-outbox
0.5969	 2.5817	 forward-outbox
0.5969	 2.6128	 forward-outbox
0.5969	 2.6439	 forward-outbox
0.5969	 2.6750	 forward-outbox
0.5969	 2.7061	 forward-outbox
0.5969	 2.7372	 forward-outbox
0.5969	 2.7683	 forward-outbox
0.5969	 2.7994	 forward-outbox
0.5969	 2.8305	 forward-outbox
0.5969	 2.8616	 forward-outbox
0.5969	 2.8928	 forward-outbox
0.5969	 2.9239	 forward-outbox
0.5969	 2.9550	 forward-outbox
0.5969	 2.9861	 forward-outbox
0.5969	 3.0172	 forward-outbox
0.5969	 3.0483	 forward-outbox
0.5969	 3.0794	 forward-outbox
0.5969	 3.1105	 forward-outbox
0.6283	 0.0000	 backward-outbox
0.6283	 0.0311	 backward-outbox
0.6283	 0.0622	 backward-outbox
0.6283	 0.0933	 backward-outbox
0.6283	 0.1244	 backward-outbox
0.6283	 0.1555	 backward-outbox
0.6283	 0.1866	 backward-outbox
0.6283	 0.2177	 backward-outbox
0.6283	 0.2488	 backward-outbox
0.6283	 0.2799	 backward-outbox
0.6283	 0.3110	 backward-outbox
0.6283	 0.3422	 backward-outbox
0.6283	 0.3733	 backward-outbox
0.6283	 0.4044	 backward-outbox
0.6283	 0.4355	 backward-outbox
0.6283	 0.4666	 backward-outbox
0.6283	 0.4977	 backward-outbox
0.6283	 0.5288	 backward-outbox
0.6283	 0.5599	 backward-outbox
0.6283	 0.5910	 backward-outbox
0.6283	 0.6221	 backward-outbox
0.6283	 0.6532	 backward-outbox
0.6283	 0.6843	 backward-outbox
0.6283	 0.7154	 backward-outbox
0.6283	 1.8974	 forward-outbox
0.6283	 1.9285	 forward-outbox
0.6283	 1.9596	 forward-outbox
0.6283	 1.9907	 forward-outbox
0.6283	 2.0218	 forward-outbox
0.6283	 2.0529	 forward-outbox
0.6283	 2.0840	 forward-outbox
0.6283	 2.1151	 forward-outbox
0.6283	 2.1462	 forward-outbox
0.6283	 2.1773	 forward-outbox
0.6283	 2.2084	 forward-outbox
0.6283	 2.2396	 forward-outbox
0.6283	 2.2707	 forward-outbox
0.6283	 2.3018	 forward-outbox
0.6283	 2.3329	 forward-outbox
0.6283	 2.3640	 forward-outbox
0.6283	 2.3951	 forward-outbox
0.6283	 2.4262	 forward-outbox
0.6283	 2.4573	 forward-outbox
0.6283	 2.4884	 forward-outbox
0.6283	 2.5195	 forward-outbox
0.6283	 2.5506	 forward-outbox
0.6283	 2.5817	 forward-outbox
0.6283	 2.6128	 forward-outbox
0.6283	 2.6439	 forward-outbox
0.6283	 2.6750	 forward-outbox
0.6283	 2.7061	 forward-outbox
0.6283	 2.7372	 forward-outbox
0.6283	 2.7683	 forward-outbox
0.6283	 2.7994	 forward-outbox
0.6283	 2.8305	 forward-outbox
0.6283	 2.8616	 forward-outbox
0.6283	 2.8928	 forward-outbox
0.6283	 2.9239	 forward-outbox
0.6283	 2.9550	 forward-outbox
0.6283	 2.9861	 forward-outbox
0.6283	 3.0172	 forward-outbox
0.6283	 3.0483	 forward-outbox
0.6283	 3.0794	 forward-outbox
0.6283	 3.1105	 forward-outbox
0.6597	 0.0000	 backward-outbox
0.6597	 0.0311	 backward-outbox
0.6597	 0.0622	 backward-outbox
0.6597	 0.0933	 backward-outbox
0.6597	 0.1244	 backward-outbox
0.6597	 0.1555	 backward-outbox
0.6597	 0.1866	 backward-outbox
0.6597	 0.2177	 backward-outbox
0.6597	 0.2488	 backward-outbox
0.6597	 0.2799	 backward-outbox
0.6597	 0.3110	 backward-outbox
0.6597	 0.3422	 backward-outbox
0.6597	 0.3733	 backward-outbox
0.6597	 0.4044	 backward-outbox
0.6597	 0.4355	 backward-outbox
0.6597	 0.4666	 backward-outbox
0.6597	 0.4977	 backward-outbox
0.6597	 0.5288	 backward-outbox
0.6597	 0.5599	 backward-outbox
0.6597	 0.5910	 backward-outbox
0.6597	 0.6221	 backward-outbox
0.6597	 0.6532	 backward-outbox
0.6597	 0.6843	 backward-outbox
0.6597	 0.7154	 backward-outbox
0.6597	 1.8974	 forward-outbox
0.6597	 1.9285	 forward-outbox
0.6597	 1.9596	 forward-outbox
0.6597	 1.9907	 forward-outbox
0.6597	 2.0218	 forward-outbox
0.6597	 2.0529	 forward-outbox
0.6597	 2.0840	 forward-outbox
0.6597	 2.1151	 forward-outbox
0.6597	 2.1462	 forward-outbox
0.6597	 2.1773	 forward-outbox
0.6597	 2.2084	 forward-outbox
0.6597	 2.2396	 forward-outbox
0.6597	 2.2707	 forward-outbox
0.6597	 2.3018	 forward-outbox
